host_monotonic_s,session_id,command_sequence,applied_sequence,state,reject_reason,command_age_ms,ack_latency_ms,rssi_dbm,response_mask,leader_0,leader_1,leader_2,leader_3,leader_4,leader_5,target_0,target_1,target_2,target_3,target_4,target_5,measured_0,measured_1,measured_2,measured_3,measured_4,measured_5
20742.642451329,3904378998,210,210,1,0,8,33.04660199864884,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20742.742442955,3904378998,213,213,1,0,8,33.08926400131895,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20742.842433657,3904378998,216,216,1,0,8,33.107700997788925,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20742.942454541,3904378998,219,219,1,0,9,33.05199799797265,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.042471791,3904378998,222,222,1,0,7,33.015824999893084,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.142467566,3904378998,225,225,1,0,7,33.09606800030451,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.242402057,3904378998,228,228,1,0,3,32.968160001473734,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.342429752,3904378998,231,231,1,0,8,33.00260299874935,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.442649847,3904378998,234,234,1,0,8,33.21638000124949,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.54262125,3904378998,237,237,1,0,4,33.14225899885059,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.642539403,3904378998,240,240,1,0,10,33.10841499842354,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.742450125,3904378998,243,243,1,0,8,33.07691399822943,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.842544856,3904378998,246,246,1,0,8,31.59430199957569,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20743.942506948,3904378998,249,249,1,0,4,31.728380999993533,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.042475497,3904378998,252,252,1,0,4,31.583480998961022,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.142617328,3904378998,255,255,1,0,8,31.837487000302644,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.242617782,3904378998,258,258,1,0,3,31.668334999267245,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.342583988,3904378998,261,261,1,0,8,31.710862000181805,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.442670073,3904378998,264,264,1,0,4,31.629719996999484,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.542769869,3904378998,267,266,1,0,40,65.24491800155374,-39,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.642464575,3904378998,270,270,1,0,8,31.733207000797847,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.742613773,3904378998,273,272,1,0,36,65.4624650014739,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.842507743,3904378998,276,276,1,0,4,31.688655999460025,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20744.942803392,3904378998,279,279,1,0,3,31.43949700097437,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.042679193,3904378998,282,282,1,0,8,31.55803399931756,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.14249119,3904378998,285,285,1,0,4,31.475910000153817,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.242728331,3904378998,288,288,1,0,4,31.387300001370022,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.342802897,3904378998,291,291,1,0,4,31.812408997211605,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.442745614,3904378998,294,294,1,0,4,31.493561997194774,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.542823683,3904378998,297,297,1,0,4,31.619905999832554,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.642537196,3904378998,300,300,1,0,4,31.60068099896307,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.742525004,3904378998,303,303,1,0,8,31.67976399709005,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.842519038,3904378998,306,306,1,0,8,31.228793999616755,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20745.942509805,3904378998,309,309,1,0,4,31.56587400007993,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.042681713,3904378998,312,312,1,0,8,31.54416899997159,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.142737835,3904378998,315,315,1,0,8,31.640592002077028,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.242686919,3904378998,318,318,1,0,4,31.659085001592757,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.409493289,3904378998,323,322,1,0,22,64.9645480007166,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.509460267,3904378998,326,325,1,0,17,65.06862199967145,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.609284114,3904378998,329,328,1,0,21,64.86712799960515,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.709379906,3904378998,332,331,1,0,22,64.83758099784609,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.809266349,3904378998,335,334,1,0,22,64.95281900060945,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20746.909345403,3904378998,338,337,1,0,22,65.18728300216026,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.009305607,3904378998,341,340,1,0,21,64.80121200002031,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.109370534,3904378998,344,343,1,0,21,65.04341699837823,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.209410614,3904378998,347,346,1,0,22,65.05846299842233,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.309465277,3904378998,350,349,1,0,21,65.20433300102013,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.409457528,3904378998,353,352,1,0,25,64.93030199999339,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.509409438,3904378998,356,355,1,0,22,64.9821350016282,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.609281783,3904378998,359,358,1,0,22,64.84834499860881,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20747.709364606,3904378998,362,360,1,0,8,98.49098899940145,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20750.937969032,3904378998,377,360,2,0,3307,98.49098899940145,-40,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20750.987525498,3904378998,1,377,1,0,28,,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.148968607,2734175475,3,2,1,0,46,80.90723599889316,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.250933846,2734175475,6,5,1,0,27,65.1735829997051,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.350858266,2734175475,9,8,1,0,28,65.05180099702557,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.450944043,2734175475,12,11,1,0,32,65.00918600067962,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.550934899,2734175475,15,14,1,0,28,65.1204690002487,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.650940477,2734175475,18,17,1,0,29,65.2245450000919,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.750884695,2734175475,21,20,1,0,32,65.05759800347732,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.850961554,2734175475,24,23,1,0,30,65.17338800040307,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20751.950792923,2734175475,27,26,1,0,30,65.14111599972239,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.050942875,2734175475,30,29,1,0,31,65.2925239992328,-38,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.151050462,2734175475,33,32,1,0,31,65.2137249999214,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.250958156,2734175475,36,35,1,0,31,64.998158999515,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.350877174,2734175475,39,38,1,0,31,64.96494300154154,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.450787676,2734175475,42,41,1,0,32,64.91464499777067,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.550911433,2734175475,45,44,1,0,32,65.2128929978062,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.650852042,2734175475,48,47,1,0,32,65.17809599972679,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
20752.750883557,2734175475,51,50,1,0,32,65.3247949994693,-37,63,2.5988700564971765,-98.17880794701986,98.6870897155361,57.75467775467774,-0.41514041514041367,2.4981631153563555,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977,0.13345632854605077,-1.8331070415233413,1.5201749607946704,1.5462526341887264,2.5939615123146194,-0.483203948183977
